filename,species,accuracy
SR2_20171001_194902_000.wav,Barbar,0.7
SR2_20171001_233604_000.wav,Barbar,0.91
SR2_20171002_000204_000.wav,Barbar,0.97
SR2_20171002_000210_000.wav,Barbar,0.91
SR2_20171002_000217_000.wav,Barbar,0.94
SR2_20171002_044704_000.wav,Barbar,0.97
SR2_20171002_184558_000.wav,Barbar,0.99
SR2_20171002_230307_000.wav,Barbar,0.99
SR2_20171002_230315_000.wav,Barbar,0.99
SR2_20171007_201355_000.wav,Barbar,0.97
SR2_20171007_201725_000.wav,Barbar,0.99
SR2_20171007_201735_000.wav,Barbar,0.82
SR2_20171008_022103_000.wav,Barbar,0.99
SR2_20171008_184134_000.wav,Barbar,0.99
SR2_20171010_023817_000.wav,Barbar,0.99
SR2_20171010_183826_000.wav,Barbar,0.98
SR2_20171011_220229_000.wav,Barbar,0.99
SR2_20171011_222059_000.wav,Barbar,0.83
SR2_20171011_235615_000.wav,Barbar,0.99
SR2_20171012_174742_000.wav,Barbar,0.99
SR2_20171014_174212_000.wav,Barbar,0.98
SR2_20171018_174701_000.wav,Barbar,0.99
SR2_20171018_184053_000.wav,Barbar,0.99
SR2_20171026_220521_000.wav,Barbar,0.97
SR2_20171010_191141_000.wav,Eptser,0.84
SR2_20171010_191207_000.wav,Eptser,0.56
SR2_20170928_212553_000.wav,Myodau,0.82
SR2_20170929_012201_000.wav,Myodau,0.76
SR2_20170930_011452_000.wav,Myodau,0.86
SR2_20171001_030232_000.wav,Myodau,0.7
SR2_20171002_190642_000.wav,Myodau,0.81
SR2_20171004_202339_000.wav,Myodau,0.97
SR2_20171005_185855_000.wav,Myodau,0.87
SR2_20171009_213151_000.wav,Myodau,0.93
SR2_20171009_213156_000.wav,Myodau,0.72
SR2_20171014_182459_000.wav,Myodau,0.92
SR2_20171016_180559_000.wav,Myodau,0.88
SR2_20171019_182824_000.wav,Myodau,0.71
SR2_20171025_210908_000.wav,Myodau,0.9
SR2_20171027_193606_000.wav,Myodau,0.52
SR2_20171031_175456_000.wav,Myodau,0.67
SR2_20171031_184125_000.wav,Myodau,0.85
SR2_20171031_201603_000.wav,Myodau,0.96
SR2_20171031_210317_000.wav,Myodau,0.97
SR2_20171101_201650_000.wav,Myodau,0.99
SR2_20171101_201655_000.wav,Myodau,0.6
SR2_20171122_040350_000.wav,Myodau,0.95
SR2_20170930_222136_000.wav,Myonat,0.99
SR2_20171004_041633_000.wav,Myonat,0.99
SR2_20171014_232247_000.wav,Myonat,0.87
SR2_20171014_234252_000.wav,Myonat,0.95
