filename,species,accuracy
SR2_20160622_202305_453.wav,Barbar,0.98
SR2_20160623_221102_791.wav,Barbar,0.98
SR2_20160702_210528_748.wav,Barbar,0.53
SR2_20160627_195417_568.wav,Myodau,0.68
SR2_20160628_212840_792.wav,Myodau,0.97
SR2_20160628_212908_724.wav,Myodau,0.65
SR2_20160701_213848_796.wav,Myodau,0.54
SR2_20160628_212840_792.wav,Myonat,0.99
SR2_20160628_212845_792.wav,Myonat,0.95
SR2_20160628_212850_792.wav,Myonat,0.94
SR2_20160628_212855_792.wav,Myonat,0.96
SR2_20160628_212900_792.wav,Myonat,0.99
SR2_20160629_205316_992.wav,Myonat,0.94
SR2_20160607_220456_368.wav,Pipnat,0.78
SR2_20160609_205024_077.wav,Pipnat,0.83
SR2_20160609_225039_580.wav,Pipnat,0.75
SR2_20160602_194337_471.wav,Pippip,0.89
SR2_20160602_200258_396.wav,Pippip,0.96
SR2_20160602_205505_093.wav,Pippip,0.97
SR2_20160602_210309_760.wav,Pippip,0.96
SR2_20160602_212331_215.wav,Pippip,0.98
SR2_20160602_214943_737.wav,Pippip,0.83
SR2_20160602_221951_092.wav,Pippip,0.88
SR2_20160602_221952_387.wav,Pippip,0.89
SR2_20160602_230208_776.wav,Pippip,0.76
SR2_20160602_230332_917.wav,Pippip,0.97
SR2_20160602_230334_111.wav,Pippip,0.97
SR2_20160602_230339_111.wav,Pippip,0.96
SR2_20160603_232145_281.wav,Pippip,0.98
SR2_20160603_232309_661.wav,Pippip,0.96
SR2_20160604_211956_529.wav,Pippip,0.99
SR2_20160604_221208_117.wav,Pippip,0.57
SR2_20160604_221219_041.wav,Pippip,0.74
SR2_20160604_222454_917.wav,Pippip,0.95
SR2_20160604_222456_223.wav,Pippip,0.94
SR2_20160604_222513_172.wav,Pippip,0.86
SR2_20160604_223129_269.wav,Pippip,0.89
SR2_20160605_205252_017.wav,Pippip,0.96
SR2_20160605_205254_147.wav,Pippip,0.97
SR2_20160605_205330_168.wav,Pippip,0.87
SR2_20160606_205725_136.wav,Pippip,0.65
SR2_20160607_211039_993.wav,Pippip,0.9
SR2_20160607_211041_407.wav,Pippip,0.74
SR2_20160607_230525_623.wav,Pippip,0.98
SR2_20160608_204000_936.wav,Pippip,0.6
SR2_20160608_205229_388.wav,Pippip,0.89
SR2_20160608_214338_965.wav,Pippip,0.91
SR2_20160608_223303_731.wav,Pippip,0.8
SR2_20160608_230819_813.wav,Pippip,0.96
SR2_20160608_232318_875.wav,Pippip,0.96
SR2_20160608_232321_676.wav,Pippip,0.91
SR2_20160608_232326_307.wav,Pippip,0.98
SR2_20160608_232345_813.wav,Pippip,0.98
SR2_20160608_232348_052.wav,Pippip,0.98
SR2_20160608_232356_467.wav,Pippip,0.98
SR2_20160608_232439_000.wav,Pippip,0.92
SR2_20160608_232441_555.wav,Pippip,0.88
SR2_20160608_232449_000.wav,Pippip,0.93
SR2_20160608_232450_385.wav,Pippip,0.91
SR2_20160608_232456_977.wav,Pippip,0.94
SR2_20160608_232508_149.wav,Pippip,0.98
SR2_20160608_232513_149.wav,Pippip,0.81
SR2_20160608_232530_509.wav,Pippip,0.98
SR2_20160608_232535_509.wav,Pippip,0.95
SR2_20160608_232545_401.wav,Pippip,0.96
SR2_20160608_232550_027.wav,Pippip,0.95
SR2_20160608_232555_411.wav,Pippip,0.94
SR2_20160608_232604_951.wav,Pippip,0.95
SR2_20160608_232614_715.wav,Pippip,0.96
SR2_20160608_232619_900.wav,Pippip,0.93
SR2_20160608_232625_413.wav,Pippip,0.93
SR2_20160608_232630_309.wav,Pippip,0.98
SR2_20160608_232632_525.wav,Pippip,0.8
SR2_20160608_232635_045.wav,Pippip,0.93
SR2_20160608_232646_391.wav,Pippip,0.89
SR2_20160608_232650_716.wav,Pippip,0.96
SR2_20160608_232656_335.wav,Pippip,0.93
SR2_20160608_232708_419.wav,Pippip,0.97
SR2_20160608_232713_360.wav,Pippip,0.93
SR2_20160608_232716_909.wav,Pippip,0.95
SR2_20160608_232722_261.wav,Pippip,0.87
SR2_20160608_232724_912.wav,Pippip,0.85
SR2_20160608_232726_937.wav,Pippip,0.95
SR2_20160608_232729_587.wav,Pippip,0.94
SR2_20160608_232738_719.wav,Pippip,0.94
SR2_20160608_232742_191.wav,Pippip,0.98
SR2_20160608_232746_952.wav,Pippip,0.96
SR2_20160608_232750_225.wav,Pippip,0.99
SR2_20160608_232806_783.wav,Pippip,0.97
SR2_20160608_232827_149.wav,Pippip,0.95
SR2_20160608_232837_103.wav,Pippip,0.97
SR2_20160609_202835_881.wav,Pippip,0.94
SR2_20160609_205427_368.wav,Pippip,0.96
SR2_20160609_230437_108.wav,Pippip,0.83
SR2_20160609_231116_231.wav,Pippip,0.89
SR2_20160609_231118_497.wav,Pippip,0.77
SR2_20160609_231710_023.wav,Pippip,0.98
SR2_20160610_210548_244.wav,Pippip,0.96
SR2_20160610_211037_651.wav,Pippip,0.95
SR2_20160610_211231_164.wav,Pippip,0.85
SR2_20160610_212440_684.wav,Pippip,0.96
SR2_20160610_212650_319.wav,Pippip,0.74
SR2_20160610_212654_375.wav,Pippip,0.68
SR2_20160610_213430_843.wav,Pippip,0.78
SR2_20160610_215015_476.wav,Pippip,0.74
SR2_20160610_222123_253.wav,Pippip,0.59
SR2_20160610_222517_185.wav,Pippip,0.96
SR2_20160610_222521_236.wav,Pippip,0.98
SR2_20160610_224659_509.wav,Pippip,0.8
SR2_20160610_232331_403.wav,Pippip,0.93
SR2_20160611_201853_001.wav,Pippip,0.95
SR2_20160611_212637_177.wav,Pippip,0.98
SR2_20160611_213837_488.wav,Pippip,0.96
SR2_20160611_222248_283.wav,Pippip,0.99
SR2_20160611_223602_107.wav,Pippip,0.95
SR2_20160611_223603_809.wav,Pippip,0.95
SR2_20160611_224249_660.wav,Pippip,0.97
SR2_20160611_224255_215.wav,Pippip,0.91
SR2_20160611_224640_893.wav,Pippip,0.88
SR2_20160611_225019_009.wav,Pippip,0.98
SR2_20160611_231242_231.wav,Pippip,0.97
SR2_20160611_231246_271.wav,Pippip,0.97
SR2_20160611_231250_300.wav,Pippip,0.97
SR2_20160611_231259_368.wav,Pippip,0.98
