Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20180530_204928_000.wav,0.058,0.056,52,54,45.8,0,0.9,30,3,13,73.7,170.7,26,62.1,192000,N1,0.764,Pippip,5
SR2_20180530_211330_000.wav,0.016,0.026,54,53.2,53.2,0,2.1,19,7,15,51.4,116.3,12,37.8,192000,N1,0.876,Pippyg,5
SR2_20180530_211335_000.wav,0.026,0.02,55,54,53.2,0,1.5,12,7,19,51.1,112.8,12,36.3,192000,N1,0.87,Pippyg,5
SR2_20180601_210222_000.wav,0.02,0.064,58,55.5,55.5,0,2,27,4,9,43.5,112.5,14,27.9,192000,N1,0.87,Pippyg,5
SR2_20180602_001659_000.wav,0.008,0.004,53,56.2,48,0,0.8,9,2,3,132.9,236.3,46,93.1,192000,N1,0.266,Myodau,5
SR2_20180614_223443_000.wav,0.098,0.112,49,72,54,0,1.4,95,4,21,377.8,648.2,106,194.7,192000,N1,0.622,noise,5
SR2_20180614_224206_000.wav,0.112,0.136,49,48.4,33,0,1,83,2,5,60,492.6,29,48.9,192000,N1,0.73,noise,5
SR2_20180614_230117_000.wav,0.104,0.228,49,54.8,34.5,0,2.2,165,2,6,579.6,1177,192,538.5,192000,N1,0.718,noise,5
SR2_20180614_230348_000.wav,0.064,0.124,49,48,31.5,0,1.1,72,2,8,71.8,537.9,29,51,192000,N1,0.72,noise,5
SR2_20180619_230952_000.wav,0.046,0.086,49,58.9,17.2,0,1.1,16,3,7,488.9,1334.4,201,467.3,192000,N1,0.458,noise,5
SR2_20180619_234814_000.wav,0.076,0.144,49,57,30.8,0,1,32,3,5,46.2,979.1,21,32.7,192000,N1,0.65,noise,5
SR2_20180620_003936_000.wav,0.128,0.156,49,50.2,28.5,0,1.1,94,2,7,171.9,1058.8,75,153.5,192000,N1,0.742,noise,5
SR2_20180620_223802_000.wav,0.084,0.092,49,48.8,27,0,1.1,32,2,5,58,834.3,27,24.5,192000,N1,0.66,noise,5
SR2_20180621_033722_000.wav,0.012,0.076,49,39.8,6,0,0.1,1,10,10,973.2,973.2,200,445.7,192000,N1,0.262,noise,5
SR2_20180621_210547_000.wav,0.046,0.11,49,71.2,49.5,0,0.6,24,2,9,56.2,896,27,46.4,192000,N1,0.552,noise,5
